First process instance # in stats,1
Last process instance # in stats,10

Resource utilization
Resource,Utilization %
Λογιστης,Lane_0adbbls,15
Συμβολαιογραφικό τμήμα,Lane_0uuncgk,83

Individual task statistics
Name,Avg duration,Min duration,Max duration,Total duration,Avg waiting time,Min waiting time,Max waiting time,Total waiting time,Avg idle time,Min idle time,Max idle time,Total idle time,Avg cost,Min cost,Max cost,Total cost,Avg cost over thresh,Min cost over thresh,Max cost over thresh,Total cost over thresh,Avg duration over thresh,Min duration over thresh,Max duration over thresh,Total duration over thresh,Count,
GATEWAY 16 AND,Process_1a3qvrs.Gateway_1k37uhm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
GATEWAY 17 AND,Process_1a3qvrs.Gateway_0m68ljb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
GATEWAY 31 XOR,Process_1a3qvrs.Gateway_0qdvw1m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
GATEWAY 4 AND,Process_1a3qvrs.Gateway_0ivmbqa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
GATEWAY 44 XOR,Process_1a3qvrs.Gateway_1kmn3oi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
GATEWAY 7 AND,Process_1a3qvrs.Gateway_0mux0cw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Έλεγχος οφειλών προς περιφέρεια εταιρείας Α,Process_1a3qvrs.Gateway_0nz4wq6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Έλεγχος οφειλών προς περιφέρεια εταιρείας Β,Process_1a3qvrs.Gateway_0y58sjp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Αίτηση έγκρισης περιφέρειας εταιρείας Α,Process_1a3qvrs.Activity_1bp71fh,7551.5016000000005,4768.0610000000015,10792.873,37757.508,0.0,0.0,0.0,0.0,11520.0,0.0,57600.0,57600.0,18.878753999999997,11.9201525,26.982182499999997,94.39376999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Αίτηση έγκρισης περιφέρειας εταιρείας Β,Process_1a3qvrs.Activity_0zqp78u,5139.365,4072.861,6238.512,20557.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8484125,10.182152499999999,15.59628,51.39365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
