First process instance # in stats,1
Last process instance # in stats,100

Resource utilization
Resource,Utilization %
Γραμματεία,Lane_1plsue3,65
Διοίκηση,Lane_0gnah5e,75

Individual task statistics
Name,Avg duration,Min duration,Max duration,Total duration,Avg waiting time,Min waiting time,Max waiting time,Total waiting time,Avg idle time,Min idle time,Max idle time,Total idle time,Avg cost,Min cost,Max cost,Total cost,Avg cost over thresh,Min cost over thresh,Max cost over thresh,Total cost over thresh,Avg duration over thresh,Min duration over thresh,Max duration over thresh,Total duration over thresh,Count,
EVENT 17 END,Process_1a3qvrs.Event_0ziw3t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
GATEWAY 3 EVENT,Process_1a3qvrs.Gateway_1ahskoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
Έγκριση προσφοράς;,Process_1a3qvrs.Gateway_0fuuybo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Έλεγχος απάντησης,Process_1a3qvrs.Activity_1xpvzz1,1260.003948717949,900.0,2700.0,49140.15400000001,360.00394871653026,0.0,1800.000000095366,14040.15399994468,45711.389128205126,0.0,230051.929,1782744.176,1.5,1.5,1.5,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
Έχουμε αποδοχή προσφοράς;,Process_1a3qvrs.Gateway_1k7lc4m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
Απάντηση ελήφθη,Process_1a3qvrs.Event_0zpf0bz,652196.7434871793,207287.243,1201780.667,2.5435672995999992E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
Αποστολή ενημέρωσης,Process_1a3qvrs.Event_1u8h2nt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
Αποστολή προσφοράς τιμολόγησης,Process_1a3qvrs.Activity_0b7mesc,131709.23076923078,1200.0,343200.0,5136660.0,130509.23076923077,0.0,342000.0,5089860.0,409107.6923076923,0.0,1036800.0,1.59552E7,2.0,2.0,2.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
Αποστολή στο λογιστήριο,Process_1a3qvrs.Activity_0j3wt7b,1306.4516129032259,900.0,2700.0,40500.0,406.4516129032258,0.0,1800.0,12600.0,1858.0645161290322,0.0,57600.0,57600.0,1.5,1.5,1.5,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
Δημιουργία προσφοράς τιμολόγησης και καταχώρηση στο CRM,Process_1a3qvrs.Activity_197gqo6,180660.0,7200.0,354120.0,1.8066E7,173460.0,0.0,346920.0,1.7346E7,480384.0,0.0,1036800.0,4.80384E7,12.0,12.0,12.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Εκδήλωση ενδιαφέροντος απο πελατη,Process_1a3qvrs.Event_06nxwbf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Ενημέρωση πελάτη για αδυναμία συνεργασίας,Process_1a3qvrs.Activity_1fzs8y1,124216.72131147541,1200.0,343200.0,7577220.0,123016.72131147541,0.0,342000.0,7504020.0,366373.7704918033,0.0,1036800.0,2.23488E7,2.0,2.0,2.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
