First process instance # in stats,1
Last process instance # in stats,100

Resource utilization
Resource,Utilization %
Λογιστής,Lane_0adbbls,80
Συμβολαιογράφος,Lane_0uuncgk,59

Individual task statistics
Name,Avg duration,Min duration,Max duration,Total duration,Avg waiting time,Min waiting time,Max waiting time,Total waiting time,Avg idle time,Min idle time,Max idle time,Total idle time,Avg cost,Min cost,Max cost,Total cost,Avg cost over thresh,Min cost over thresh,Max cost over thresh,Total cost over thresh,Avg duration over thresh,Min duration over thresh,Max duration over thresh,Total duration over thresh,Count,
GATEWAY 14 AND,Process_1a3qvrs.Gateway_1kdgiwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 17 AND,Process_1a3qvrs.Gateway_0marvou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 20 AND,Process_1a3qvrs.Gateway_0ipgkde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 27 AND,Process_1a3qvrs.Gateway_1u3cu48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 30 AND,Process_1a3qvrs.Gateway_0d6zt2m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 34 AND,Process_1a3qvrs.Gateway_09515lf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 35 AND,Process_1a3qvrs.Gateway_1n8d7bc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 45 XOR,Process_1a3qvrs.Gateway_0e7gajc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 46 XOR,Process_1a3qvrs.Gateway_0e1jgdj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 47 XOR,Process_1a3qvrs.Gateway_0o4j2jd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 48 AND,Process_1a3qvrs.Gateway_1wkgq71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 5 OR,Process_1a3qvrs.Gateway_1di9ghm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 52 XOR,Process_1a3qvrs.Gateway_1sfpnkd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120
GATEWAY 6 OR,Process_1a3qvrs.Gateway_12ife49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Έκδοση βεβαίωσης έναρξης ΙΚΕ από ΔΟΥ,Process_1a3qvrs.Activity_12y2ep3,485347.6486699998,95189.06900000002,1181546.3949999996,4.853476486699998E7,51993.22632000446,0.0,399541.94900012016,5199322.632000446,1547712.0,230400.0,3744000.0,1.547712E8,1083.386055875,236.81847249999998,2155.6667275,108338.6055875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Έλεγχος αρχείου πελάτη από cloud,Process_1a3qvrs.Activity_0sn42kg,72030.26946,8590.732,139288.853,7203026.9459999995,60839.803289995194,0.0,126440.85299992561,6083980.328999519,123840.0,0.0,460800.0,1.2384E7,27.97616542499999,18.850675000000003,35.223315,2797.616542499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Ύπαρξη οφειλών εταίρων;,Process_1a3qvrs.Gateway_0wg93l3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190
Αίτηση έκδοσης αντιγράφου ανακοίνωσης από ΓΕΜΗ,Process_1a3qvrs.Activity_1pwe47b,56441.94116999997,1800.0,326089.85900000005,5644194.116999997,54641.94116999679,0.0,324289.8589999542,5464194.116999679,200288.92974999995,0.0,1040862.839,2.0028892974999994E7,4.5,4.5,4.5,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
