First process instance # in stats,1
Last process instance # in stats,10

Resource utilization
Resource,Utilization %
Λογιστης,Lane_0adbbls,14
Συμβολαιογραφικό τμήμα,Lane_0uuncgk,87

Individual task statistics
Name,Avg duration,Min duration,Max duration,Total duration,Avg waiting time,Min waiting time,Max waiting time,Total waiting time,Avg idle time,Min idle time,Max idle time,Total idle time,Avg cost,Min cost,Max cost,Total cost,Avg cost over thresh,Min cost over thresh,Max cost over thresh,Total cost over thresh,Avg duration over thresh,Min duration over thresh,Max duration over thresh,Total duration over thresh,Count,
GATEWAY 19 XOR,Process_1a3qvrs.Gateway_0qdvw1m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
GATEWAY 3 AND,Process_1a3qvrs.Gateway_1rfqp7p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
GATEWAY 34 XOR,Process_1a3qvrs.Gateway_1kmn3oi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
GATEWAY 38 AND,Process_1a3qvrs.Gateway_0e7t67u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
GATEWAY 55 AND,Process_1a3qvrs.Gateway_07h8le4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
GATEWAY 58 AND,Process_1a3qvrs.Gateway_1doauf9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
GATEWAY 59 AND,Process_1a3qvrs.Gateway_0791rlb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
GATEWAY 6 AND,Process_1a3qvrs.Gateway_0ivmbqa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
GATEWAY 61 AND,Process_1a3qvrs.Gateway_1k37uhm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
GATEWAY 64 AND,Process_1a3qvrs.Gateway_0mux0cw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
GATEWAY 66 AND,Process_1a3qvrs.Gateway_0m68ljb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
GATEWAY 68 AND,Process_1a3qvrs.Gateway_0qpzetb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Έλεγχος οφειλών προς περιφέρεια εταιρείας Α,Process_1a3qvrs.Gateway_0nz4wq6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Έλεγχος οφειλών προς περιφέρεια εταιρείας Β,Process_1a3qvrs.Gateway_0y58sjp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Αίτηση έγκρισης περιφέρειας εταιρείας Α,Process_1a3qvrs.Activity_1bp71fh,8958.788999999997,7788.843000000001,9684.486999999994,26876.36699999999,0.0,0.0,0.0,0.0,57600.0,57600.0,57600.0,172800.0,22.3969725,19.4721075,24.211217499999997,67.1909175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Αίτηση έγκρισης περιφέρειας εταιρείας Β,Process_1a3qvrs.Activity_0zqp78u,6479.461857142856,4004.43,9063.710999999996,45356.23299999999,0.0,0.0,0.0,0.0,16457.14285714286,0.0,57600.0,115200.0,16.198654642857143,10.011074999999998,22.659277499999998,113.39058250000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Αίτηση διαγραφής στο ΓΕΜΗ,Process_1a3qvrs.Activity_04n9kl2,20007.933173913047,11749.778,27927.948999999993,460182.46300000005,0.0,0.0,0.0,0.0,67617.39130434782,0.0,230400.0,1555200.0,50.01983293478262,29.374445,69.8198725,1150.4561575000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
Αίτηση συγχώνευσης στο ΓΕΜΗ,Process_1a3qvrs.Activity_0b6uf55,21302.375333333333,12466.790999999997,27734.494999999995,319535.63,0.0,0.0,0.0,0.0,107520.0,0.0,230400.0,1612800.0,53.25593833333333,31.166977499999998,69.3362375,798.839075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
Απάντηση από περιφέρεια σχεδίου συγχώνευσης εταιρείας Β,Process_1a3qvrs.Event_1yr56d8,314501.22285714286,203791.066,409778.814,2201508.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Απάντηση από περιφέρεια  σχεδίου συγχώνευσης εταιρείας Α,Process_1a3qvrs.Event_1vzypns,376750.67566666665,313398.02,416862.849,1130252.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Απάντηση θετική εταιρείας Α;,Process_1a3qvrs.Gateway_04kmqvy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
