First process instance # in stats,1
Last process instance # in stats,100

Resource utilization
Resource,Utilization %
Γραμματεία,Lane_1plsue3,37
Διοίκηση,Lane_0gnah5e,55

Individual task statistics
Name,Avg duration,Min duration,Max duration,Total duration,Avg waiting time,Min waiting time,Max waiting time,Total waiting time,Avg idle time,Min idle time,Max idle time,Total idle time,Avg cost,Min cost,Max cost,Total cost,Avg cost over thresh,Min cost over thresh,Max cost over thresh,Total cost over thresh,Avg duration over thresh,Min duration over thresh,Max duration over thresh,Total duration over thresh,Count,
EVENT 15 END,Process_1a3qvrs.Event_0ziw3t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
GATEWAY 3 EVENT,Process_1a3qvrs.Gateway_1ahskoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
Έγκριση προσφοράς;,Process_1a3qvrs.Gateway_0fuuybo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Έλεγχος απάντησης,Process_1a3qvrs.Activity_1xpvzz1,1704.764350877193,899.9999999999991,4500.0,97171.568,804.7643508701661,0.0,3600.0000001049048,45871.56799959947,60811.2250877193,0.0,228869.655,3466239.83,1.5,1.5,1.5,85.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
Έχουμε αποδοχή προσφοράς;,Process_1a3qvrs.Gateway_1k7lc4m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
Απάντηση ελήφθη,Process_1a3qvrs.Event_0zpf0bz,652748.5482807019,107249.872,1133314.106,3.7206667252000004E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
Αποστολή ενημέρωσης από το CRM,Process_1a3qvrs.Event_1u8h2nt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
Αποστολή προσφοράς τιμολόγησης,Process_1a3qvrs.Activity_0b7mesc,19647.36842105263,1200.0,84000.0,1119900.0,18447.36842105263,0.0,82800.0,1051500.0,40421.05263157895,0.0,172800.0,2304000.0,2.0,2.0,2.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
