First process instance # in stats,1
Last process instance # in stats,100

Resource utilization
Resource,Utilization %
Λογιστής,Lane_11fj5ms,53

Individual task statistics
Name,Avg duration,Min duration,Max duration,Total duration,Avg waiting time,Min waiting time,Max waiting time,Total waiting time,Avg idle time,Min idle time,Max idle time,Total idle time,Avg cost,Min cost,Max cost,Total cost,Avg cost over thresh,Min cost over thresh,Max cost over thresh,Total cost over thresh,Avg duration over thresh,Min duration over thresh,Max duration over thresh,Total duration over thresh,Count,
GATEWAY 12 AND,Process_1a3qvrs.Gateway_09515lf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106
GATEWAY 15 XOR,Process_1a3qvrs.Gateway_192v523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106
GATEWAY 16 AND,Process_1a3qvrs.Gateway_0p97s1m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106
GATEWAY 18 XOR,Process_1a3qvrs.Gateway_15e7dwq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106
GATEWAY 24 XOR,Process_1a3qvrs.Gateway_1o7h136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106
GATEWAY 34 XOR,Process_1a3qvrs.Gateway_0eq9b6b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106
GATEWAY 7 AND,Process_1a3qvrs.Gateway_0d6zt2m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106
Άιτημα για ενημέρωση ΚΑΔ από πελάτη,Process_1a3qvrs.Activity_0610fjx,33056.15234905661,600.0,108945.109,3503952.1490000007,32456.15234906862,0.0,108345.10899996758,3440352.149001274,90792.08899056604,0.0,403200.0,9623961.433,1.5,1.5,1.5,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106
Έλεγχος αποδεικτικών πληρωμής,Process_1a3qvrs.Activity_0thv8ye,32321.44275618373,1199.9999999999964,141685.45500000002,3.658787319999998E7,31121.442756173798,0.0,140485.4549999237,3.522947319998874E7,132300.4398038869,0.0,460800.0,1.4976409785799995E8,3.0,3.0,3.0,3396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132
Έλεγχος ειδικών αδειών,Process_1a3qvrs.Gateway_1n8d7bc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106
Αίτηση έναρξης στη ΔΟΥ,Process_1a3qvrs.Activity_1234fhr,127158.1265849057,12855.699999999983,262517.257,1.3478761418000003E7,32584.933764146535,0.0,140046.55399998665,3454002.9789995328,420974.6722735848,24880.781,815988.865,4.462331526099999E7,236.43298205188663,27.076134999999997,431.9076275,25061.896097499983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106
Απάντηση από ΔΟΥ,Process_1a3qvrs.Event_1ksd1rp,1497073.2106792454,478302.229,2590415.398,1.5868976033200002E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106
Απάντηση με αποδεικτικά πληρωμής,Process_1a3qvrs.Event_1w7hjju,215335.93012455836,86549.007,345318.62,2.4376027290100005E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132
Απαιτείται άδεια από ΔΗΜΟ;,Process_1a3qvrs.Gateway_1sr5yio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106
Απαιτείται άδεια ασκήσεως επαγγέλματος;,Process_1a3qvrs.Gateway_0ic1if3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106
Απο γραμματεία,Process_1a3qvrs.Event_08eouo6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Αποδεικτικά σωστά;,Process_1a3qvrs.Gateway_0ew6f5q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132
Αποδοχή ηλεκτρονικού μισθωτηρίου,Process_1a3qvrs.Activity_0v4iddi,33618.00027358491,600.0,108387.31400000001,3563508.029000001,33018.000273595535,0.0,107787.31399989128,3499908.029001127,92395.11468867924,0.0,403200.0,9793882.157,1.5,1.5,1.5,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106
Αποστολή δικαιολογητικών,Process_1a3qvrs.Activity_1dk3zru,112972.51596296296,32470.905999999988,235339.42799999996,3050257.931,30590.870888895388,0.0,88459.84599984551,825953.5140001755,378747.4528518519,57600.0,672321.455,1.0226181227E7,205.95411268518515,11.768074999999998,428.970645,5560.761042499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
Αποστολή δικαιολογητικών στον Δήμο,Process_1a3qvrs.Activity_1ehapby,43817.04542424243,3600.0,103180.47899999999,1445962.4990000003,40217.045424249765,0.0,99580.47899985313,1327162.4990002422,132777.41245454544,0.0,342615.358,4381654.611,9.0,9.0,9.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
Αποστολή δικαιολογητικών στον Δήμο,Process_1a3qvrs.Activity_1a722nm,26575.34630769231,3600.0,82862.07200000001,690959.0040000001,22975.34630768534,0.0,79262.07199997522,597359.0039998188,88263.02334615384,0.0,342615.358,2294838.607,9.0,9.0,9.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
Αποστολή παραβόλων στον πελάτη για πληρωμή,Process_1a3qvrs.Activity_0xij0vj,36467.128491166026,600.0,139383.58299999998,4.128078945199994E7,35867.12849117168,0.0,138783.5829999447,4.060158945200634E7,95559.01060070671,0.0,403200.0,1.081728E8,1.5,1.5,1.5,1698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132
Εγγραφή πελάτη στο ΓΕΜΗ,Process_1a3qvrs.Activity_1x5einj,70243.2,10800.0,134640.0,7024320.0,59443.2,0.0,123840.0,5944320.0,119232.0,0.0,230400.0,1.19232E7,27.0,27.0,27.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Ειδοποίηση ανάρτησης μισθωτηρίου έδρας,Process_1a3qvrs.Event_0lm1lpi,600.0,600.0,600.0,63600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106
